date,aisp,crime,occurrences
MAIO/2016,4,Estupro,5
MAIO/2016,4,Roubo a Ônibus,18
MAIO/2016,4,Roubo de Veículo,47
MAIO/2016,4,Furto de Veículo,13
MAIO/2016,4,Uso/Porte Entorpecente,5
MAIO/2016,5,Homicídio Doloso,29
MAIO/2016,5,Lesão Corporal Seguida de Morte,0
MAIO/2016,5,Latrocínio,1
MAIO/2016,5,Tentativa de Homicídio,10
MAIO/2016,5,Estupro,10
MAIO/2016,5,Roubo a Ônibus,16
MAIO/2016,5,Roubo de Veículo,44
MAIO/2016,5,Furto de Veículo,13
MAIO/2016,5,Uso/Porte Entorpecente,5
MAIO/2016,6,Homicídio Doloso,0
MAIO/2016,6,Lesão Corporal Seguida de Morte,0
MAIO/2016,6,Latrocínio,0
MAIO/2016,6,Tentativa de Homicídio,1
MAIO/2016,6,Estupro,2
MAIO/2016,6,Roubo a Ônibus,23
MAIO/2016,6,Roubo de Veículo,32
MAIO/2016,6,Furto de Veículo,7
MAIO/2016,6,Uso/Porte Entorpecente,3
MAIO/2016,7,Homicídio Doloso,6
MAIO/2016,7,Lesão Corporal Seguida de Morte,0
MAIO/2016,7,Latrocínio,0
MAIO/2016,7,Tentativa de Homicídio,4
MAIO/2016,7,Estupro,0
MAIO/2016,7,Roubo a Ônibus,25
MAIO/2016,7,Roubo de Veículo,27
MAIO/2016,7,Furto de Veículo,4
MAIO/2016,7,Uso/Porte Entorpecente,8
MAIO/2016,8,Homicídio Doloso,3
MAIO/2016,8,Lesão Corporal Seguida de Morte,0
MAIO/2016,8,Latrocínio,0
MAIO/2016,8,Tentativa de Homicídio,0
MAIO/2016,8,Estupro,0
MAIO/2016,8,Roubo a Ônibus,0
MAIO/2016,8,Roubo de Veículo,10
MAIO/2016,8,Furto de Veículo,0
MAIO/2016,8,Uso/Porte Entorpecente,1
MAIO/2016,9,Homicídio Doloso,5
MAIO/2016,9,Lesão Corporal Seguida de Morte,0
MAIO/2016,9,Latrocínio,0
MAIO/2016,9,Tentativa de Homicídio,1
MAIO/2016,9,Estupro,5
MAIO/2016,9,Roubo a Ônibus,3
MAIO/2016,9,Roubo de Veículo,41
MAIO/2016,9,Furto de Veículo,7
MAIO/2016,9,Uso/Porte Entorpecente,11
MAIO/2016,10,Homicídio Doloso,9
MAIO/2016,10,Lesão Corporal Seguida de Morte,0
MAIO/2016,10,Latrocínio,0
MAIO/2016,10,Tentativa de Homicídio,2
MAIO/2016,10,Estupro,4
MAIO/2016,10,Roubo a Ônibus,10
MAIO/2016,10,Roubo de Veículo,44
MAIO/2016,10,Furto de Veículo,15
MAIO/2016,10,Uso/Porte Entorpecente,0
MAIO/2016,11,Homicídio Doloso,14
MAIO/2016,11,Lesão Corporal Seguida de Morte,2
MAIO/2016,11,Latrocínio,0
MAIO/2016,11,Tentativa de Homicídio,6
MAIO/2016,11,Estupro,7
MAIO/2016,11,Roubo a Ônibus,32
MAIO/2016,11,Roubo de Veículo,46
MAIO/2016,11,Furto de Veículo,22
MAIO/2016,11,Uso/Porte Entorpecente,18
MAIO/2016,12,Homicídio Doloso,11
MAIO/2016,12,Lesão Corporal Seguida de Morte,0
MAIO/2016,12,Latrocínio,0
MAIO/2016,12,Tentativa de Homicídio,2
MAIO/2016,12,Estupro,4
MAIO/2016,12,Roubo a Ônibus,27
MAIO/2016,12,Roubo de Veículo,80
MAIO/2016,12,Furto de Veículo,12
MAIO/2016,12,Uso/Porte Entorpecente,27
MAIO/2016,13,Homicídio Doloso,2
MAIO/2016,13,Lesão Corporal Seguida de Morte,0
MAIO/2016,13,Latrocínio,0
MAIO/2016,13,Tentativa de Homicídio,0
MAIO/2016,13,Estupro,7
MAIO/2016,13,Roubo a Ônibus,13
MAIO/2016,13,Roubo de Veículo,31
MAIO/2016,13,Furto de Veículo,4
MAIO/2016,13,Uso/Porte Entorpecente,1
MAIO/2016,14,Homicídio Doloso,0
MAIO/2016,14,Lesão Corporal Seguida de Morte,0
MAIO/2016,14,Latrocínio,0
MAIO/2016,14,Tentativa de Homicídio,0
MAIO/2016,14,Estupro,0
MAIO/2016,14,Roubo a Ônibus,4
MAIO/2016,14,Roubo de Veículo,6
MAIO/2016,14,Furto de Veículo,3
MAIO/2016,14,Uso/Porte Entorpecente,0
MAIO/2016,15,Homicídio Doloso,1
MAIO/2016,15,Lesão Corporal Seguida de Morte,0
MAIO/2016,15,Latrocínio,0
MAIO/2016,15,Tentativa de Homicídio,0
MAIO/2016,15,Estupro,1
MAIO/2016,15,Roubo a Ônibus,10
MAIO/2016,15,Roubo de Veículo,2
MAIO/2016,15,Furto de Veículo,4
MAIO/2016,15,Uso/Porte Entorpecente,9
MAIO/2016,16,Homicídio Doloso,0
MAIO/2016,16,Lesão Corporal Seguida de Morte,0
MAIO/2016,16,Latrocínio,0
MAIO/2016,16,Tentativa de Homicídio,0
MAIO/2016,16,Estupro,0
MAIO/2016,16,Roubo a Ônibus,8
MAIO/2016,16,Roubo de Veículo,29
MAIO/2016,16,Furto de Veículo,6
MAIO/2016,16,Uso/Porte Entorpecente,7
Período: 01/01/2017 à 31/12/2017,1,Homicídio Doloso,36
Período: 01/01/2017 à 31/12/2017,1,Lesão Corporal Seguida de Morte,3
Período: 01/01/2017 à 31/12/2017,1,Latrocínio,2
Período: 01/01/2017 à 31/12/2017,1,Tentativa de Homicídio,18
Período: 01/01/2017 à 31/12/2017,1,Estupro,21
Período: 01/01/2017 à 31/12/2017,1,Roubo a Ônibus,175
Período: 01/01/2017 à 31/12/2017,1,Roubo de Veículo,242
Período: 01/01/2017 à 31/12/2017,1,Furto de Veículo,99
Período: 01/01/2017 à 31/12/2017,1,Uso/Porte Entorpecente,150
Período: 01/01/2017 à 31/12/2017,2,Homicídio Doloso,116
Período: 01/01/2017 à 31/12/2017,2,Lesão Corporal Seguida de Morte,1
Período: 01/01/2017 à 31/12/2017,2,Latrocínio,1
Período: 01/01/2017 à 31/12/2017,2,Tentativa de Homicídio,83
Período: 01/01/2017 à 31/12/2017,2,Estupro,27
Período: 01/01/2017 à 31/12/2017,2,Roubo a Ônibus,98
Período: 01/01/2017 à 31/12/2017,2,Roubo de Veículo,426
Período: 01/01/2017 à 31/12/2017,2,Furto de Veículo,94
Período: 01/01/2017 à 31/12/2017,2,Uso/Porte Entorpecente,41
Período: 01/01/2017 à 31/12/2017,3,Homicídio Doloso,91
Período: 01/01/2017 à 31/12/2017,3,Lesão Corporal Seguida de Morte,1
Período: 01/01/2017 à 31/12/2017,3,Latrocínio,4
Período: 01/01/2017 à 31/12/2017,3,Tentativa de Homicídio,46
Período: 01/01/2017 à 31/12/2017,3,Estupro,52
Período: 01/01/2017 à 31/12/2017,3,Roubo a Ônibus,327
Período: 01/01/2017 à 31/12/2017,3,Roubo de Veículo,282
Período: 01/01/2017 à 31/12/2017,3,Furto de Veículo,191
Período: 01/01/2017 à 31/12/2017,3,Uso/Porte Entorpecente,93
Período: 01/01/2017 à 31/12/2017,4,Homicídio Doloso,131
Período: 01/01/2017 à 31/12/2017,4,Lesão Corporal Seguida de Morte,1
Período: 01/01/2017 à 31/12/2017,4,Latrocínio,4
Período: 01/01/2017 à 31/12/2017,4,Tentativa de Homicídio,43
Período: 01/01/2017 à 31/12/2017,4,Estupro,39
Período: 01/01/2017 à 31/12/2017,4,Roubo a Ônibus,289
Período: 01/01/2017 à 31/12/2017,4,Roubo de Veículo,489
Período: 01/01/2017 à 31/12/2017,4,Furto de Veículo,92
Período: 01/01/2017 à 31/12/2017,4,Uso/Porte Entorpecente,55
Período: 01/01/2017 à 31/12/2017,5,Homicídio Doloso,243
Período: 01/01/2017 à 31/12/2017,5,Lesão Corporal Seguida de Morte,0
Período: 01/01/2017 à 31/12/2017,5,Latrocínio,5
Período: 01/01/2017 à 31/12/2017,5,Tentativa de Homicídio,96
Período: 01/01/2017 à 31/12/2017,5,Estupro,82
Período: 01/01/2017 à 31/12/2017,5,Roubo a Ônibus,342
Período: 01/01/2017 à 31/12/2017,5,Roubo de Veículo,423
Período: 01/01/2017 à 31/12/2017,5,Furto de Veículo,81
Período: 01/01/2017 à 31/12/2017,5,Uso/Porte Entorpecente,104
Período: 01/01/2017 à 31/12/2017,6,Homicídio Doloso,72
Período: 01/01/2017 à 31/12/2017,6,Lesão Corporal Seguida de Morte,1
Período: 01/01/2017 à 31/12/2017,6,Latrocínio,1
Período: 01/01/2017 à 31/12/2017,6,Tentativa de Homicídio,26
Período: 01/01/2017 à 31/12/2017,6,Estupro,32
Período: 01/01/2017 à 31/12/2017,6,Roubo a Ônibus,188
Período: 01/01/2017 à 31/12/2017,6,Roubo de Veículo,408
Período: 01/01/2017 à 31/12/2017,6,Furto de Veículo,107
Período: 01/01/2017 à 31/12/2017,6,Uso/Porte Entorpecente,99
Período: 01/01/2017 à 31/12/2017,7,Homicídio Doloso,32
Período: 01/01/2017 à 31/12/2017,7,Lesão Corporal Seguida de Morte,0
Período: 01/01/2017 à 31/12/2017,7,Latrocínio,3
Período: 01/01/2017 à 31/12/2017,7,Tentativa de Homicídio,28
Período: 01/01/2017 à 31/12/2017,7,Estupro,24
Período: 01/01/2017 à 31/12/2017,7,Roubo a Ônibus,159
Período: 01/01/2017 à 31/12/2017,7,Roubo de Veículo,241
Período: 01/01/2017 à 31/12/2017,7,Furto de Veículo,63
Período: 01/01/2017 à 31/12/2017,7,Uso/Porte Entorpecente,120
Período: 01/01/2017 à 31/12/2017,8,Homicídio Doloso,34
Período: 01/01/2017 à 31/12/2017,8,Lesão Corporal Seguida de Morte,1
Período: 01/01/2017 à 31/12/2017,8,Latrocínio,0
Período: 01/01/2017 à 31/12/2017,8,Tentativa de Homicídio,14
Período: 01/01/2017 à 31/12/2017,8,Estupro,6
Período: 01/01/2017 à 31/12/2017,8,Roubo a Ônibus,38
Período: 01/01/2017 à 31/12/2017,8,Roubo de Veículo,134
Período: 01/01/2017 à 31/12/2017,8,Furto de Veículo,9
Período: 01/01/2017 à 31/12/2017,8,Uso/Porte Entorpecente,111
Período: 01/01/2017 à 31/12/2017,9,Homicídio Doloso,34
Período: 01/01/2017 à 31/12/2017,9,Lesão Corporal Seguida de Morte,0
Período: 01/01/2017 à 31/12/2017,9,Latrocínio,1
Período: 01/01/2017 à 31/12/2017,9,Tentativa de Homicídio,23
Período: 01/01/2017 à 31/12/2017,9,Estupro,25
Período: 01/01/2017 à 31/12/2017,9,Roubo a Ônibus,44
Período: 01/01/2017 à 31/12/2017,9,Roubo de Veículo,508
Período: 01/01/2017 à 31/12/2017,9,Furto de Veículo,115
Período: 01/01/2017 à 31/12/2017,9,Uso/Porte Entorpecente,99
Período: 01/01/2017 à 31/12/2017,10,Homicídio Doloso,128
Período: 01/01/2017 à 31/12/2017,10,Lesão Corporal Seguida de Morte,1
Período: 01/01/2017 à 31/12/2017,10,Latrocínio,3
Período: 01/01/2017 à 31/12/2017,10,Tentativa de Homicídio,32
Período: 01/01/2017 à 31/12/2017,10,Estupro,48
Período: 01/01/2017 à 31/12/2017,10,Roubo a Ônibus,87
Período: 01/01/2017 à 31/12/2017,10,Roubo de Veículo,495
Período: 01/01/2017 à 31/12/2017,10,Furto de Veículo,137
Período: 01/01/2017 à 31/12/2017,10,Uso/Porte Entorpecente,23
Período: 01/01/2017 à 31/12/2017,11,Homicídio Doloso,135
Período: 01/01/2017 à 31/12/2017,11,Lesão Corporal Seguida de Morte,1
Período: 01/01/2017 à 31/12/2017,11,Latrocínio,4
Período: 01/01/2017 à 31/12/2017,11,Tentativa de Homicídio,49
Período: 01/01/2017 à 31/12/2017,11,Estupro,84
Período: 01/01/2017 à 31/12/2017,11,Roubo a Ônibus,347
Período: 01/01/2017 à 31/12/2017,11,Roubo de Veículo,629
Período: 01/01/2017 à 31/12/2017,11,Furto de Veículo,209
Período: 01/01/2017 à 31/12/2017,11,Uso/Porte Entorpecente,230
Período: 01/01/2017 à 31/12/2017,12,Homicídio Doloso,127
Período: 01/01/2017 à 31/12/2017,12,Lesão Corporal Seguida de Morte,2
Período: 01/01/2017 à 31/12/2017,12,Latrocínio,2
Período: 01/01/2017 à 31/12/2017,12,Tentativa de Homicídio,25
Período: 01/01/2017 à 31/12/2017,12,Estupro,64
Período: 01/01/2017 à 31/12/2017,12,Roubo a Ônibus,213
Período: 01/01/2017 à 31/12/2017,12,Roubo de Veículo,687
Período: 01/01/2017 à 31/12/2017,12,Furto de Veículo,185
Período: 01/01/2017 à 31/12/2017,12,Uso/Porte Entorpecente,120
Período: 01/01/2017 à 31/12/2017,13,Homicídio Doloso,128
Período: 01/01/2017 à 31/12/2017,13,Lesão Corporal Seguida de Morte,0
Período: 01/01/2017 à 31/12/2017,13,Latrocínio,4
Período: 01/01/2017 à 31/12/2017,13,Tentativa de Homicídio,21
Período: 01/01/2017 à 31/12/2017,13,Estupro,48
Período: 01/01/2017 à 31/12/2017,13,Roubo a Ônibus,85
Período: 01/01/2017 à 31/12/2017,13,Roubo de Veículo,366
Período: 01/01/2017 à 31/12/2017,13,Furto de Veículo,50
Período: 01/01/2017 à 31/12/2017,13,Uso/Porte Entorpecente,79
Período: 01/01/2017 à 31/12/2017,14,Homicídio Doloso,3
Período: 01/01/2017 à 31/12/2017,14,Lesão Corporal Seguida de Morte,0
Período: 01/01/2017 à 31/12/2017,14,Latrocínio,1
Período: 01/01/2017 à 31/12/2017,14,Tentativa de Homicídio,3
Período: 01/01/2017 à 31/12/2017,14,Estupro,4
Período: 01/01/2017 à 31/12/2017,14,Roubo a Ônibus,17
Período: 01/01/2017 à 31/12/2017,14,Roubo de Veículo,102
Período: 01/01/2017 à 31/12/2017,14,Furto de Veículo,31
Período: 01/01/2017 à 31/12/2017,14,Uso/Porte Entorpecente,45
Período: 01/01/2017 à 31/12/2017,15,Homicídio Doloso,30
Período: 01/01/2017 à 31/12/2017,15,Lesão Corporal Seguida de Morte,0
Período: 01/01/2017 à 31/12/2017,15,Latrocínio,0
Período: 01/01/2017 à 31/12/2017,15,Tentativa de Homicídio,14
Período: 01/01/2017 à 31/12/2017,15,Estupro,4
Período: 01/01/2017 à 31/12/2017,15,Roubo a Ônibus,23
Período: 01/01/2017 à 31/12/2017,15,Roubo de Veículo,8
Período: 01/01/2017 à 31/12/2017,15,Furto de Veículo,5
Período: 01/01/2017 à 31/12/2017,15,Uso/Porte Entorpecente,62
Período: 01/01/2017 à 31/12/2017,16,Homicídio Doloso,6
Período: 01/01/2017 à 31/12/2017,16,Lesão Corporal Seguida de Morte,0
Período: 01/01/2017 à 31/12/2017,16,Latrocínio,1
Período: 01/01/2017 à 31/12/2017,16,Tentativa de Homicídio,2
Período: 01/01/2017 à 31/12/2017,16,Estupro,16
Período: 01/01/2017 à 31/12/2017,16,Roubo a Ônibus,183
Período: 01/01/2017 à 31/12/2017,16,Roubo de Veículo,293
Período: 01/01/2017 à 31/12/2017,16,Furto de Veículo,97
Período: 01/01/2017 à 31/12/2017,16,Uso/Porte Entorpecente,102
OUTUBRO/2018,1,Homicídio Doloso,6
OUTUBRO/2018,1,Lesão Corporal Seguida de Morte,0
OUTUBRO/2018,1,Latrocínio,0
OUTUBRO/2018,1,Tentativa de Homicídio,3
OUTUBRO/2018,1,Estupro,0
OUTUBRO/2018,1,Roubo a Ônibus,4
OUTUBRO/2018,1,Roubo de Veículo,8
OUTUBRO/2018,1,Furto de Veículo,6
OUTUBRO/2018,1,Uso/Porte Entorpecente,20
OUTUBRO/2018,2,Homicídio Doloso,3
OUTUBRO/2018,2,Lesão Corporal Seguida de Morte,1
OUTUBRO/2018,2,Latrocínio,0
OUTUBRO/2018,2,Tentativa de Homicídio,2
OUTUBRO/2018,2,Estupro,2
OUTUBRO/2018,2,Roubo a Ônibus,4
OUTUBRO/2018,2,Roubo de Veículo,40
OUTUBRO/2018,2,Furto de Veículo,5
OUTUBRO/2018,2,Uso/Porte Entorpecente,5
OUTUBRO/2018,3,Homicídio Doloso,3
OUTUBRO/2018,3,Lesão Corporal Seguida de Morte,0
OUTUBRO/2018,3,Latrocínio,0
OUTUBRO/2018,3,Tentativa de Homicídio,2
OUTUBRO/2018,3,Estupro,0
OUTUBRO/2018,3,Roubo a Ônibus,18
OUTUBRO/2018,3,Roubo de Veículo,23
OUTUBRO/2018,3,Furto de Veículo,21
OUTUBRO/2018,3,Uso/Porte Entorpecente,4
OUTUBRO/2018,4,Homicídio Doloso,20
OUTUBRO/2018,4,Lesão Corporal Seguida de Morte,0
OUTUBRO/2018,4,Latrocínio,1
OUTUBRO/2018,4,Tentativa de Homicídio,3
OUTUBRO/2018,4,Estupro,0
OUTUBRO/2018,4,Roubo a Ônibus,20
OUTUBRO/2018,4,Roubo de Veículo,36
OUTUBRO/2018,4,Furto de Veículo,8
OUTUBRO/2018,4,Uso/Porte Entorpecente,10
OUTUBRO/2018,5,Homicídio Doloso,14
OUTUBRO/2018,5,Lesão Corporal Seguida de Morte,0
OUTUBRO/2018,5,Latrocínio,0
OUTUBRO/2018,5,Tentativa de Homicídio,3
OUTUBRO/2018,5,Estupro,3
OUTUBRO/2018,5,Roubo a Ônibus,23
OUTUBRO/2018,5,Roubo de Veículo,35
OUTUBRO/2018,5,Furto de Veículo,5
OUTUBRO/2018,5,Uso/Porte Entorpecente,5
OUTUBRO/2018,6,Homicídio Doloso,1
OUTUBRO/2018,6,Lesão Corporal Seguida de Morte,1
OUTUBRO/2018,6,Latrocínio,0
OUTUBRO/2018,6,Tentativa de Homicídio,1
OUTUBRO/2018,6,Estupro,1
OUTUBRO/2018,6,Roubo a Ônibus,25
OUTUBRO/2018,6,Roubo de Veículo,22
OUTUBRO/2018,6,Furto de Veículo,9
OUTUBRO/2018,6,Uso/Porte Entorpecente,4
OUTUBRO/2018,7,Homicídio Doloso,3
OUTUBRO/2018,7,Lesão Corporal Seguida de Morte,0
OUTUBRO/2018,7,Latrocínio,0
OUTUBRO/2018,7,Tentativa de Homicídio,0
OUTUBRO/2018,7,Estupro,0
OUTUBRO/2018,7,Roubo a Ônibus,4
OUTUBRO/2018,7,Roubo de Veículo,7
OUTUBRO/2018,7,Furto de Veículo,7
OUTUBRO/2018,7,Uso/Porte Entorpecente,12
OUTUBRO/2018,8,Homicídio Doloso,2
OUTUBRO/2018,8,Lesão Corporal Seguida de Morte,0
OUTUBRO/2018,8,Latrocínio,0
OUTUBRO/2018,8,Tentativa de Homicídio,2
OUTUBRO/2018,8,Estupro,1
OUTUBRO/2018,8,Roubo a Ônibus,2
OUTUBRO/2018,8,Roubo de Veículo,10
OUTUBRO/2018,8,Furto de Veículo,3
OUTUBRO/2018,8,Uso/Porte Entorpecente,11
OUTUBRO/2018,9,Homicídio Doloso,1
OUTUBRO/2018,9,Lesão Corporal Seguida de Morte,0
OUTUBRO/2018,9,Latrocínio,0
OUTUBRO/2018,9,Tentativa de Homicídio,0
OUTUBRO/2018,9,Estupro,0
OUTUBRO/2018,9,Roubo a Ônibus,13
OUTUBRO/2018,9,Roubo de Veículo,48
OUTUBRO/2018,9,Furto de Veículo,3
OUTUBRO/2018,9,Uso/Porte Entorpecente,4
OUTUBRO/2018,10,Homicídio Doloso,12
OUTUBRO/2018,10,Lesão Corporal Seguida de Morte,1
OUTUBRO/2018,10,Latrocínio,0
OUTUBRO/2018,10,Tentativa de Homicídio,0
OUTUBRO/2018,10,Estupro,0
OUTUBRO/2018,10,Roubo a Ônibus,3
OUTUBRO/2018,10,Roubo de Veículo,37
OUTUBRO/2018,10,Furto de Veículo,13
OUTUBRO/2018,10,Uso/Porte Entorpecente,5
OUTUBRO/2018,11,Homicídio Doloso,10
OUTUBRO/2018,11,Lesão Corporal Seguida de Morte,0
OUTUBRO/2018,11,Latrocínio,0
OUTUBRO/2018,11,Tentativa de Homicídio,5
OUTUBRO/2018,11,Estupro,0
OUTUBRO/2018,11,Roubo a Ônibus,25
OUTUBRO/2018,11,Roubo de Veículo,67
OUTUBRO/2018,11,Furto de Veículo,18
OUTUBRO/2018,11,Uso/Porte Entorpecente,9
OUTUBRO/2018,12,Homicídio Doloso,13
OUTUBRO/2018,12,Lesão Corporal Seguida de Morte,0
OUTUBRO/2018,12,Latrocínio,0
OUTUBRO/2018,12,Tentativa de Homicídio,1
OUTUBRO/2018,12,Estupro,1
OUTUBRO/2018,12,Roubo a Ônibus,21
OUTUBRO/2018,12,Roubo de Veículo,63
OUTUBRO/2018,12,Furto de Veículo,14
OUTUBRO/2018,12,Uso/Porte Entorpecente,8
OUTUBRO/2018,13,Homicídio Doloso,3
OUTUBRO/2018,13,Lesão Corporal Seguida de Morte,1
OUTUBRO/2018,13,Latrocínio,0
OUTUBRO/2018,13,Tentativa de Homicídio,1
OUTUBRO/2018,13,Estupro,2
OUTUBRO/2018,13,Roubo a Ônibus,5
OUTUBRO/2018,13,Roubo de Veículo,25
OUTUBRO/2018,13,Furto de Veículo,5
OUTUBRO/2018,13,Uso/Porte Entorpecente,1
OUTUBRO/2018,14,Homicídio Doloso,0
OUTUBRO/2018,14,Lesão Corporal Seguida de Morte,0
OUTUBRO/2018,14,Latrocínio,0
OUTUBRO/2018,14,Tentativa de Homicídio,2
OUTUBRO/2018,14,Estupro,1
OUTUBRO/2018,14,Roubo a Ônibus,3
OUTUBRO/2018,14,Roubo de Veículo,4
OUTUBRO/2018,14,Furto de Veículo,1
OUTUBRO/2018,14,Uso/Porte Entorpecente,4
OUTUBRO/2018,15,Homicídio Doloso,0
OUTUBRO/2018,15,Lesão Corporal Seguida de Morte,0
OUTUBRO/2018,15,Latrocínio,0
OUTUBRO/2018,15,Tentativa de Homicídio,0
OUTUBRO/2018,15,Estupro,0
OUTUBRO/2018,15,Roubo a Ônibus,1
OUTUBRO/2018,15,Roubo de Veículo,1
OUTUBRO/2018,15,Furto de Veículo,0
OUTUBRO/2018,15,Uso/Porte Entorpecente,7
OUTUBRO/2018,16,Homicídio Doloso,0
OUTUBRO/2018,16,Lesão Corporal Seguida de Morte,0
OUTUBRO/2018,16,Latrocínio,0
OUTUBRO/2018,16,Tentativa de Homicídio,0
OUTUBRO/2018,16,Estupro,2
OUTUBRO/2018,16,Roubo a Ônibus,19
OUTUBRO/2018,16,Roubo de Veículo,25
OUTUBRO/2018,16,Furto de Veículo,5
OUTUBRO/2018,16,Uso/Porte Entorpecente,8
NOVEMBRO/2017,1,Homicídio Doloso,1
NOVEMBRO/2017,1,Lesão Corporal Seguida de Morte,1
NOVEMBRO/2017,1,Latrocínio,0
NOVEMBRO/2017,1,Tentativa de Homicídio,0
NOVEMBRO/2017,1,Estupro,0
NOVEMBRO/2017,1,Roubo a Ônibus,7
NOVEMBRO/2017,1,Roubo de Veículo,6
NOVEMBRO/2017,1,Furto de Veículo,10
NOVEMBRO/2017,1,Uso/Porte Entorpecente,15
NOVEMBRO/2017,2,Homicídio Doloso,11
NOVEMBRO/2017,2,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2017,2,Latrocínio,0
NOVEMBRO/2017,2,Tentativa de Homicídio,5
NOVEMBRO/2017,2,Estupro,3
NOVEMBRO/2017,2,Roubo a Ônibus,3
NOVEMBRO/2017,2,Roubo de Veículo,36
NOVEMBRO/2017,2,Furto de Veículo,6
NOVEMBRO/2017,2,Uso/Porte Entorpecente,3
NOVEMBRO/2017,3,Homicídio Doloso,9
NOVEMBRO/2017,3,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2017,3,Latrocínio,2
NOVEMBRO/2017,3,Tentativa de Homicídio,1
NOVEMBRO/2017,3,Estupro,4
NOVEMBRO/2017,3,Roubo a Ônibus,10
NOVEMBRO/2017,3,Roubo de Veículo,10
NOVEMBRO/2017,3,Furto de Veículo,20
NOVEMBRO/2017,3,Uso/Porte Entorpecente,10
NOVEMBRO/2017,4,Homicídio Doloso,9
NOVEMBRO/2017,4,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2017,4,Latrocínio,0
NOVEMBRO/2017,4,Tentativa de Homicídio,1
NOVEMBRO/2017,4,Estupro,3
NOVEMBRO/2017,4,Roubo a Ônibus,16
NOVEMBRO/2017,4,Roubo de Veículo,56
NOVEMBRO/2017,4,Furto de Veículo,8
NOVEMBRO/2017,4,Uso/Porte Entorpecente,0
NOVEMBRO/2017,5,Homicídio Doloso,14
NOVEMBRO/2017,5,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2017,5,Latrocínio,0
NOVEMBRO/2017,5,Tentativa de Homicídio,9
NOVEMBRO/2017,5,Estupro,5
NOVEMBRO/2017,5,Roubo a Ônibus,20
NOVEMBRO/2017,5,Roubo de Veículo,47
NOVEMBRO/2017,5,Furto de Veículo,8
NOVEMBRO/2017,5,Uso/Porte Entorpecente,1
NOVEMBRO/2017,6,Homicídio Doloso,4
NOVEMBRO/2017,6,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2017,6,Latrocínio,0
NOVEMBRO/2017,6,Tentativa de Homicídio,6
NOVEMBRO/2017,6,Estupro,6
NOVEMBRO/2017,6,Roubo a Ônibus,6
NOVEMBRO/2017,6,Roubo de Veículo,41
NOVEMBRO/2017,6,Furto de Veículo,3
NOVEMBRO/2017,6,Uso/Porte Entorpecente,8
NOVEMBRO/2017,7,Homicídio Doloso,3
NOVEMBRO/2017,7,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2017,7,Latrocínio,1
NOVEMBRO/2017,7,Tentativa de Homicídio,2
NOVEMBRO/2017,7,Estupro,3
NOVEMBRO/2017,7,Roubo a Ônibus,8
NOVEMBRO/2017,7,Roubo de Veículo,16
NOVEMBRO/2017,7,Furto de Veículo,10
NOVEMBRO/2017,7,Uso/Porte Entorpecente,7
NOVEMBRO/2017,8,Homicídio Doloso,5
NOVEMBRO/2017,8,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2017,8,Latrocínio,0
NOVEMBRO/2017,8,Tentativa de Homicídio,1
NOVEMBRO/2017,8,Estupro,1
NOVEMBRO/2017,8,Roubo a Ônibus,2
NOVEMBRO/2017,8,Roubo de Veículo,9
NOVEMBRO/2017,8,Furto de Veículo,0
NOVEMBRO/2017,8,Uso/Porte Entorpecente,6
NOVEMBRO/2017,9,Homicídio Doloso,5
NOVEMBRO/2017,9,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2017,9,Latrocínio,0
NOVEMBRO/2017,9,Tentativa de Homicídio,1
NOVEMBRO/2017,9,Estupro,0
NOVEMBRO/2017,9,Roubo a Ônibus,4
NOVEMBRO/2017,9,Roubo de Veículo,38
NOVEMBRO/2017,9,Furto de Veículo,12
NOVEMBRO/2017,9,Uso/Porte Entorpecente,13
NOVEMBRO/2017,10,Homicídio Doloso,14
NOVEMBRO/2017,10,Lesão Corporal Seguida de Morte,1
NOVEMBRO/2017,10,Latrocínio,0
NOVEMBRO/2017,10,Tentativa de Homicídio,3
NOVEMBRO/2017,10,Estupro,8
NOVEMBRO/2017,10,Roubo a Ônibus,10
NOVEMBRO/2017,10,Roubo de Veículo,40
NOVEMBRO/2017,10,Furto de Veículo,18
NOVEMBRO/2017,10,Uso/Porte Entorpecente,3
NOVEMBRO/2017,11,Homicídio Doloso,9
NOVEMBRO/2017,11,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2017,11,Latrocínio,0
NOVEMBRO/2017,11,Tentativa de Homicídio,4
NOVEMBRO/2017,11,Estupro,12
NOVEMBRO/2017,11,Roubo a Ônibus,35
NOVEMBRO/2017,11,Roubo de Veículo,49
NOVEMBRO/2017,11,Furto de Veículo,15
NOVEMBRO/2017,11,Uso/Porte Entorpecente,4
NOVEMBRO/2017,12,Homicídio Doloso,12
NOVEMBRO/2017,12,Lesão Corporal Seguida de Morte,0
NOVEMBRO/2017,12,Latrocínio,1
NOVEMBRO/2017,12,Tentativa de Homicídio,1
NOVEMBRO/2017,12,Estupro,0
